time,effr_avg_jan,effr_avg_feb,effr_start_feb,effr_end_jan,volume,effr_start_jan,delta_effr,num_hikes,hikes_floor,hikes_decimal,prob_cut_100,prob_cut_75,prob_cut_50,prob_cut_25,prob_no_change,prob_hike_25,prob_hike_50,prob_hike_75,prob_hike_100
2023-11-14 15:00:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,1.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 15:04:00+00:00,5.329999999999998,5.334999999999994,5.334999999999994,5.334999999999994,46.0,5.327619047619049,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-11-14 15:08:00+00:00,5.334999999999994,5.334999999999994,5.334999999999994,5.334999999999994,10.0,5.334999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 15:10:00+00:00,5.334999999999994,5.334999999999994,5.334999999999994,5.334999999999994,25.0,5.334999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 15:13:00+00:00,5.329999999999998,5.334999999999994,5.334999999999994,5.334999999999994,25.0,5.327619047619049,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-11-14 15:14:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,1.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 15:15:00+00:00,5.334999999999994,5.334999999999994,5.334999999999994,5.334999999999994,1.0,5.334999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 15:20:00+00:00,5.334999999999994,5.329999999999998,5.329999999999998,5.329999999999998,10.0,5.337380952380944,-0.007380952380946049,-0.029523809523784195,-1.0,0.9704761904762158,0.0,0.0,0.0,0.029523809523784195,0.9704761904762158,0.0,0.0,0.0,0.0
2023-11-14 15:22:00+00:00,5.334999999999994,5.334999999999994,5.334999999999994,5.334999999999994,599.0,5.334999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 15:24:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,161.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 15:30:00+00:00,5.329999999999998,5.334999999999994,5.334999999999994,5.334999999999994,29.0,5.327619047619049,0.0073809523809451605,0.029523809523780642,0.0,0.029523809523780642,0.0,0.0,0.0,0.0,0.9704761904762194,0.029523809523780642,0.0,0.0,0.0
2023-11-14 15:33:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,1.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 15:42:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,120.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 15:51:00+00:00,5.334999999999994,5.329999999999998,5.329999999999998,5.329999999999998,25.0,5.337380952380944,-0.007380952380946049,-0.029523809523784195,-1.0,0.9704761904762158,0.0,0.0,0.0,0.029523809523784195,0.9704761904762158,0.0,0.0,0.0,0.0
2023-11-14 15:59:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,1.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
