created_time,count,count_fp,no_price,no_price_dollars,price,taker_side,ticker,trade_id,yes_price,yes_price_dollars
2024-03-29 15:35:18.034286+00:00,90,90.00,9,0.0900,0.91,yes,FEDDECISION-24MAY-H0,c745d379-09b1-4c09-8bc3-24bef45ff31e,0.91,0.9100
2024-03-29 19:22:03.011994+00:00,99,99.00,9,0.0900,0.91,yes,FEDDECISION-24MAY-H0,cbd33e31-ab03-4b16-8cbf-95f5add0652b,0.91,0.9100
2024-03-29 19:22:03.011994+00:00,214,214.00,9,0.0900,0.91,yes,FEDDECISION-24MAY-H0,d0a8cfd4-7250-474f-99a1-c0f0a75ffdc9,0.91,0.9100
2024-03-29 19:27:23.907277+00:00,300,300.00,9,0.0900,0.91,yes,FEDDECISION-24MAY-H0,2b810070-6244-43f1-bff6-7a9018325676,0.91,0.9100
2024-03-29 19:27:23.907277+00:00,1,1.00,9,0.0900,0.91,yes,FEDDECISION-24MAY-H0,de3b8325-641d-4a9e-acfd-83ff7ff06a85,0.91,0.9100
2024-03-29 19:28:31.097099+00:00,1000,1000.00,9,0.0900,0.91,yes,FEDDECISION-24MAY-H0,044fd87c-eeab-47fe-9c7f-5c2d924c9bb8,0.91,0.9100
2024-03-29 19:29:02.595811+00:00,1000,1000.00,9,0.0900,0.91,yes,FEDDECISION-24MAY-H0,f564a88f-5715-414a-9338-4434afa83587,0.91,0.9100
2024-03-29 20:22:04.384378+00:00,99,99.00,8,0.0800,0.92,yes,FEDDECISION-24MAY-H0,0ff1c761-fdce-46cf-b2cb-307fad4cadf9,0.92,0.9200
2024-03-30 23:43:25.748146+00:00,2000,2000.00,8,0.0800,0.92,yes,FEDDECISION-24MAY-H0,294caeef-92e1-4339-9fb8-cc76739c4bea,0.92,0.9200
2024-03-30 23:54:37.601843+00:00,10,10.00,7,0.0700,0.93,yes,FEDDECISION-24MAY-H0,fa108def-79ae-4a5b-ad7f-e3b8bdff8d9d,0.93,0.9300
2024-03-31 00:38:57.448339+00:00,750,750.00,7,0.0700,0.93,yes,FEDDECISION-24MAY-H0,21cecba8-0329-47e0-81f7-4243abf9aff8,0.93,0.9300
2024-03-31 01:50:01.814376+00:00,250,250.00,7,0.0700,0.93,yes,FEDDECISION-24MAY-H0,1a10766f-cc17-41bd-9701-1c803a48ec1b,0.93,0.9300
2024-04-01 00:03:44.337184+00:00,53,53.00,7,0.0700,0.93,yes,FEDDECISION-24MAY-H0,0e15a418-2212-481e-98c0-31e888af05eb,0.93,0.9300
2024-04-01 01:44:55.781204+00:00,10,10.00,8,0.0800,0.92,no,FEDDECISION-24MAY-H0,06752ad3-0c3f-4a00-a9a0-fea225b6d0de,0.92,0.9200
2024-04-01 01:44:55.781204+00:00,19,19.00,8,0.0800,0.92,no,FEDDECISION-24MAY-H0,25e65595-6ca9-4aab-9ece-18c42161549d,0.92,0.9200
2024-04-01 12:00:00.927437+00:00,600,600.00,8,0.0800,0.92,no,FEDDECISION-24MAY-H0,103b1c60-f0ab-4b64-8f5b-9438aa8650ec,0.92,0.9200
2024-04-01 12:00:00.927437+00:00,271,271.00,8,0.0800,0.92,no,FEDDECISION-24MAY-H0,8cd40176-55a8-4b35-97c1-438c97cd25f0,0.92,0.9200
2024-04-01 13:41:01.879870+00:00,1,1.00,9,0.0900,0.91,no,FEDDECISION-24MAY-H0,06e95316-04f7-4198-8c2c-0ae470cd8e09,0.91,0.9100
2024-04-01 14:00:56.342827+00:00,1,1.00,7,0.0700,0.93,yes,FEDDECISION-24MAY-H0,2c32e464-c6b9-4f1b-a046-7dc7d5821e83,0.93,0.9300
