created_time,count,no_price_dollars,taker_side,ticker,trade_id,yes_price_dollars
2024-08-05 12:03:40.988102+00:00,1.00,0.3900,yes,FEDDECISION-24SEP-C25,a71ce415-510e-43cb-8f5b-b34b48af9674,0.6100
2024-08-05 12:03:40.988102+00:00,2.00,0.3800,yes,FEDDECISION-24SEP-C25,9b9afc94-ddde-46e2-ad57-45ac477f1319,0.6200
2024-08-05 12:03:40.988102+00:00,100.00,0.4700,yes,FEDDECISION-24SEP-C25,6b69234d-021b-41f0-85ea-08cfbf27c8d0,0.5300
2024-08-05 12:03:40.988102+00:00,16.00,0.3700,yes,FEDDECISION-24SEP-C25,d117fc2d-98cf-4707-a218-6aeb89ad49a5,0.6300
2024-08-05 12:03:40.988102+00:00,3.00,0.4100,yes,FEDDECISION-24SEP-C25,63dd6f74-3548-40e2-a393-fefb86924f1c,0.5900
2024-08-05 12:03:40.988102+00:00,1.00,0.3900,yes,FEDDECISION-24SEP-C25,69cd33f7-0096-4888-a553-8e150f150e54,0.6100
2024-08-05 12:03:40.988102+00:00,2.00,0.4200,yes,FEDDECISION-24SEP-C25,0598a0d0-3228-48f4-bb51-628e193fb876,0.5800
2024-08-05 12:03:40.988102+00:00,1.00,0.4000,yes,FEDDECISION-24SEP-C25,05ee77f5-3f39-4fa6-a86d-d285d340b45a,0.6000
2024-08-05 12:03:40.988102+00:00,3.00,0.3800,yes,FEDDECISION-24SEP-C25,1874007c-b59b-4f8e-9931-cf87fbfa5e83,0.6200
2024-08-05 12:03:40.988102+00:00,1.00,0.3800,yes,FEDDECISION-24SEP-C25,c33d2458-10a3-4677-9b14-99f115c54c01,0.6200
2024-08-05 12:03:40.988102+00:00,1.00,0.4100,yes,FEDDECISION-24SEP-C25,47b1178b-7d37-434c-8336-0542ac73f03f,0.5900
2024-08-05 12:03:40.988102+00:00,1.00,0.3800,yes,FEDDECISION-24SEP-C25,617c86de-96ab-4098-9c90-4a5835ad4dfe,0.6200
2024-08-05 12:03:40.988102+00:00,2.00,0.3900,yes,FEDDECISION-24SEP-C25,58e6d827-5d1b-46f3-a7ce-230d70f51490,0.6100
2024-08-05 12:09:11.836548+00:00,500.00,0.6300,no,FEDDECISION-24SEP-C25,7eb229e1-c07f-4f4b-a657-49d914a4b1ef,0.3700
2024-08-05 12:17:14.015023+00:00,2498.00,0.7100,no,FEDDECISION-24SEP-C25,5242be7c-57f9-457c-b6cb-b24173b49466,0.2900
2024-08-05 12:26:29.342997+00:00,112.00,0.6600,yes,FEDDECISION-24SEP-C25,53847c75-b9ee-400c-9eb7-bc8029228cc1,0.3400
2024-08-05 12:47:20.417528+00:00,123.00,0.7300,no,FEDDECISION-24SEP-C25,d88a1351-995d-41f2-ab9e-298d64a98bf3,0.2700
2024-08-05 13:15:24.106252+00:00,100.00,0.6500,yes,FEDDECISION-24SEP-C25,d10ae71b-2757-4ea8-b922-5e6c5ba38298,0.3500
2024-08-05 13:16:29.501892+00:00,150.00,0.6300,yes,FEDDECISION-24SEP-C25,55a1cdff-6007-4005-9401-50fdd676c8fd,0.3700
2024-08-05 13:19:51.940115+00:00,100.00,0.6300,yes,FEDDECISION-24SEP-C25,859278c0-b456-466c-a3dd-bb962e93250f,0.3700
2024-08-05 13:56:54.960210+00:00,1.00,0.6900,yes,FEDDECISION-24SEP-C25,3e6af503-bed9-4145-9e1a-3a4a4a254515,0.3100
2024-08-05 14:12:22.303710+00:00,1500.00,0.7000,no,FEDDECISION-24SEP-C25,21fdd05d-cbe7-47b5-8a33-ce46875199ab,0.3000
2024-08-05 14:18:12.911762+00:00,30.00,0.7000,no,FEDDECISION-24SEP-C25,baec16a8-3cbb-473a-bf8a-65c3a2dd70a2,0.3000
