id,transactionHash,timestamp,maker,taker,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee,outcome,datetime,side,usdc_amount,token_amount,price,yes_price,no_price
0xa37e51df4b69d8932682e57496a96ea67105bfe980289d4252e7f240dfad53ec_0x9978f1350685e4b44213435748062ec8cb48acc3cd23e1caa2226afc043c9ac4,0xa37e51df4b69d8932682e57496a96ea67105bfe980289d4252e7f240dfad53ec,1719526202,0xeb26cd38d12ada5304f56e9be5b3908df8bf4030,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,14987046218227329027080984029949561275408794766325730526435811581087168625932,0.999996,1.085772,0.0,YES,2024-06-27 22:10:02+00:00,BUY,0.999996,1.085772,0.920999988947956,0.920999988947956,0.079
0x2457635efed254c444747d7184dc73e60c35ba32abd1b28248cc78246060ed6e_0x0570c84c2af2f2316c9fa2439349f4aac3504aa16b699a29439bb4723ac0ed5d,0x2457635efed254c444747d7184dc73e60c35ba32abd1b28248cc78246060ed6e,1719540798,0xd4f3724c54b9abf9f034fc7bc129338cea7348f8,0xc5d563a36ae78145c45a50134d48a1215220f80a,14987046218227329027080984029949561275408794766325730526435811581087168625932,0,0.1,0.0902,0.0,YES,2024-06-28 02:13:18+00:00,SELL,0.0902,0.1,0.902,0.902,0.098
0xc06285de496930c1b5f9f36836d7612abf581f547df25a5f3c78fa5382280f74_0x254f9d595fdc861895533cdc629e9de4534968597a70ecc4b1a54c7af59f1b09,0xc06285de496930c1b5f9f36836d7612abf581f547df25a5f3c78fa5382280f74,1719665780,0xeb26cd38d12ada5304f56e9be5b3908df8bf4030,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,14987046218227329027080984029949561275408794766325730526435811581087168625932,0.999998,1.092894,0.0,YES,2024-06-29 12:56:20+00:00,BUY,0.999998,1.092894,0.9149999908499818,0.9149999908499818,0.085
0x8fc1ef1aa560193e85e12d068e640540345d5775acf6d8dc6a48e48ca49df5c3_0x388a625b956b1b2030e4a8afe58b0b272185565cd0416763c3a4c40d4374e889,0x8fc1ef1aa560193e85e12d068e640540345d5775acf6d8dc6a48e48ca49df5c3,1719739779,0xd097ba2d813e6961fdd3ed619d9c531f4a7d21c0,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,14987046218227329027080984029949561275408794766325730526435811581087168625932,0.99999,1.094081,0.0,YES,2024-06-30 09:29:39+00:00,BUY,0.99999,1.094081,0.9139999689236903,0.9139999689236903,0.086
0x3817fe9886f2ce090a5d803bf5b367720f9b3ed24631cf2aa882ae36824f72e2_0x3f4390936019fbc2af5ff97d0f19c59d2edbe0b50007b15ed28c4be5d32b0a09,0x3817fe9886f2ce090a5d803bf5b367720f9b3ed24631cf2aa882ae36824f72e2,1719781419,0x9fd25b5f9346d9a49a65509a9b634b8ce7b09448,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,14987046218227329027080984029949561275408794766325730526435811581087168625932,49.999998,54.704593,0.0,YES,2024-06-30 21:03:39+00:00,BUY,49.999998,54.704593,0.91399999996344,0.91399999996344,0.086
0xe492797dadb9ba889ab06c83a2301d2160a335472f8724a9f3daa59065f2aa57_0x016c39d275be849a8a9f1b0fc5fdc34853b5c9c016e79f670ad93d8ba35bddc0,0xe492797dadb9ba889ab06c83a2301d2160a335472f8724a9f3daa59065f2aa57,1719782731,0xc5653f45953b2d25300a4726f84664b661b89bcc,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,14987046218227329027080984029949561275408794766325730526435811581087168625932,19.999999,21.881837,0.0,YES,2024-06-30 21:25:31+00:00,BUY,19.999999,21.881837,0.9139999991773998,0.9139999991773998,0.086
0x2d5a38d2d16bf62917b210f848a7e373e79cbd63ca26d3d965620f6f4e6c3ad4_0x9cde24bf11231a30b7881f7b791a57c0754e7f86194520538d3ba7ee862a465e,0x2d5a38d2d16bf62917b210f848a7e373e79cbd63ca26d3d965620f6f4e6c3ad4,1719789583,0x8debd189ffd74160f25e367bafaed61a9fea7062,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,14987046218227329027080984029949561275408794766325730526435811581087168625932,29.27542,32.03,0.0,YES,2024-06-30 23:19:43+00:00,BUY,29.27542,32.03,0.914,0.914,0.086
0x3c3968304755a042ee842ad0ab2b8d00183a0b374be7418bb041de80ffdcbe92_0x615d697464ad0ddd9a6e710e9cdfe5f62c51c5baa66aa53d6933fc05edecdbfc,0x3c3968304755a042ee842ad0ab2b8d00183a0b374be7418bb041de80ffdcbe92,1719806690,0xf717d8948b0c1e73f7992a66683fcfc96273702c,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,14987046218227329027080984029949561275408794766325730526435811581087168625932,19.999999,21.881837,0.0,YES,2024-07-01 04:04:50+00:00,BUY,19.999999,21.881837,0.9139999991773998,0.9139999991773998,0.086
0x0813705182381edd434b5b84e2d6cee4c9ebaa736dc07c1d28b01c851661a9d7_0xae4a9e56dc01a39dce81f0557b2e152e93feb36402f1189dde73cfb314368e88,0x0813705182381edd434b5b84e2d6cee4c9ebaa736dc07c1d28b01c851661a9d7,1719841417,0x34aec52df8f2a59167ce37f7c4dde17b8d58d4dd,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,14987046218227329027080984029949561275408794766325730526435811581087168625932,790.61,865.0,0.0,YES,2024-07-01 13:43:37+00:00,BUY,790.61,865.0,0.914,0.914,0.086
0x6c41af3460bafb8425f33e16fe6b674197cafcf6305562c82710440b1db1987a_0xc2ac41aed2810ce0b82d23d69795f7ba51999a815d94d7b0d25e5ba458bdf29a,0x6c41af3460bafb8425f33e16fe6b674197cafcf6305562c82710440b1db1987a,1719843008,0x71ed0bc95433cdf1be29f43219725fce9addd9eb,0xc5d563a36ae78145c45a50134d48a1215220f80a,14987046218227329027080984029949561275408794766325730526435811581087168625932,0,2135.0,1951.39,0.0,YES,2024-07-01 14:10:08+00:00,SELL,1951.39,2135.0,0.914,0.914,0.086
0xc1141e0a623748e7361ccd8ac9abd7e016ced5829c3b965464e6339709389c10_0xd5aaf3347798d7debe611e048b08d310c07669f237ddc08e017986ddc6974675,0xc1141e0a623748e7361ccd8ac9abd7e016ced5829c3b965464e6339709389c10,1719848218,0xfe911a4e80ee71b47cd1ee690733ac4062e970ff,0x4e4ee57b0672184eeab663c92dcc67b257780206,0,14987046218227329027080984029949561275408794766325730526435811581087168625932,0.952631,1.05263,0.0,YES,2024-07-01 15:36:58+00:00,BUY,0.952631,1.05263,0.9050008075012113,0.9050008075012113,0.094999
0xa57b3910b95868a4a376b8106662cec2a196246db180b3e6a9d70691312e8b32_0x20dabbda04d672a23da3723379cd252ed4e38952b01d10f44fa3db42e7db81cb,0xa57b3910b95868a4a376b8106662cec2a196246db180b3e6a9d70691312e8b32,1719848670,0x4ce73141dbfce41e65db3723e31059a730f0abad,0xc5d563a36ae78145c45a50134d48a1215220f80a,14987046218227329027080984029949561275408794766325730526435811581087168625932,0,109.02,99.2082,0.0,YES,2024-07-01 15:44:30+00:00,SELL,99.2082,109.02,0.91,0.91,0.09
0x0c287b0be486a947b7a4c25b3ff737ee1cef02e399ae037e9fa9bd52838db13e_0x09f9eca58c0718203aba56e341a3a690965ca9046cb18baa41468b26fc9e7ac8,0x0c287b0be486a947b7a4c25b3ff737ee1cef02e399ae037e9fa9bd52838db13e,1719856743,0xb2c1401daabac7d2041149b9fc8acf76aa1356f0,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,14987046218227329027080984029949561275408794766325730526435811581087168625932,49.999992,54.6448,0.0,YES,2024-07-01 17:59:03+00:00,BUY,49.999992,54.6448,0.915,0.915,0.085
0x20bb0e22f8dd14d21299a9a336746cb7b169a0c72bd6567d81afa6dd6affab5d_0xf56e99537bd2f0e977fb92a300034d244346afb476c18a6dbc7b21ea206f601d,0x20bb0e22f8dd14d21299a9a336746cb7b169a0c72bd6567d81afa6dd6affab5d,1719856995,0xfb75b856d6b7eac6a1ddfa797e117c5794736c70,0xc5d563a36ae78145c45a50134d48a1215220f80a,14987046218227329027080984029949561275408794766325730526435811581087168625932,0,112.03,101.9473,0.0,YES,2024-07-01 18:03:15+00:00,SELL,101.9473,112.03,0.91,0.91,0.09
