id,transactionHash,timestamp,maker,taker,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee,outcome,datetime,side,usdc_amount,token_amount,price,yes_price,no_price
0xea68a09571aff5e5b130e5e85dc1f58ce17f460645bd13560b8c0f0205bec3e9_0x1df2dfb3a72b7318ed2249d7d49d05ff94e15bdab1f80656b51edbb77d363868,0xea68a09571aff5e5b130e5e85dc1f58ce17f460645bd13560b8c0f0205bec3e9,1715193338,0xaaf4acafbb7980ce93631d238eb10a5c4ca67883,0xdcc9d68a4bad9fc8becd27a03ee5b2b4feda4534,0,110024958657457359532038665777399264506271681375762791050970079862807455423716,17.400318,362.506625,0.0,YES,2024-05-08 18:35:38+00:00,BUY,17.400318,362.506625,0.048,0.048,0.952
0x4032ea59526bafe35bfa0b91f930c80daaec80cae181dc7cedd59d1087616006_0x33911a36c027b47ad0c532432d9de200af377ba13da1de49cf442d6eb8e6492a,0x4032ea59526bafe35bfa0b91f930c80daaec80cae181dc7cedd59d1087616006,1715244505,0xd42f6a1634a3707e27cbae14ca966068e5d1047d,0xc5d563a36ae78145c45a50134d48a1215220f80a,0,110024958657457359532038665777399264506271681375762791050970079862807455423716,9.8,200.0,0.0,YES,2024-05-09 08:48:25+00:00,BUY,9.8,200.0,0.049,0.049,0.951
0x5a93a44f472debbddaf42cbb0e03b99fecda02d9c173a80eb9d677ebe2a11322_0x2f2dbd0d9bd1b5f99d55e7961dd6a9e1e3923762d6410e451a98df2b709bd787,0x5a93a44f472debbddaf42cbb0e03b99fecda02d9c173a80eb9d677ebe2a11322,1715381489,0xdcc9d68a4bad9fc8becd27a03ee5b2b4feda4534,0x9c88c0ad88b0c7dd929b0cf040abc9a46b2bc405,41923275653168802773722021577656941405318779178082176346555928498667069501442,0,200.0,190.6,0.0,NO,2024-05-10 22:51:29+00:00,SELL,190.6,200.0,0.953,0.047,0.953
0x184eca0f1fc8d260998574db1da284a19c69373917772e0e5cd7526dadd14224_0x3c8a7209796f3e44f1c545e66c2ed566d5d878f84c38f267acc3b139045f86e9,0x184eca0f1fc8d260998574db1da284a19c69373917772e0e5cd7526dadd14224,1715472456,0xd42f6a1634a3707e27cbae14ca966068e5d1047d,0x07d4245464dc4fa05d0b3f084d82482462dc8991,110024958657457359532038665777399264506271681375762791050970079862807455423716,0,3.846152,0.199999,0.0,YES,2024-05-12 00:07:36+00:00,SELL,0.199999,3.846152,0.05199976495988718,0.05199976495988718,0.948
0x27a83713a65db3a738c2f365dc3d0904ec86db3d26dc9ce4f5a3fba618066390_0x973c6e9cda6374f0b0acb319266a17ec9dbba8338f985047c9dc787b2d91da99,0x27a83713a65db3a738c2f365dc3d0904ec86db3d26dc9ce4f5a3fba618066390,1715578741,0x9c88c0ad88b0c7dd929b0cf040abc9a46b2bc405,0xc5d563a36ae78145c45a50134d48a1215220f80a,110024958657457359532038665777399264506271681375762791050970079862807455423716,0,200.0,8.6,0.0,YES,2024-05-13 05:39:01+00:00,SELL,8.6,200.0,0.043,0.043,0.957
0xc113f04ab0fd4319dfa6b5c999a06a3d57bc86c4872ab783954e8258cd4a83a0_0xaeb8670a37df0084a0fab30bc4b6b8341ffd895e88bf8f10c90ce472c0da2cfd,0xc113f04ab0fd4319dfa6b5c999a06a3d57bc86c4872ab783954e8258cd4a83a0,1715599439,0xd42f6a1634a3707e27cbae14ca966068e5d1047d,0x07d4245464dc4fa05d0b3f084d82482462dc8991,110024958657457359532038665777399264506271681375762791050970079862807455423716,0,3.921567,0.199999,0.0,YES,2024-05-13 11:23:59+00:00,SELL,0.199999,3.921567,0.05099976616490296,0.05099976616490296,0.949
0xd42f4d1f61a4f449a1a4ca64662994fea3dfef1d852a1a8961a6083c2f3329f4_0xc7e9f375486c3b88486e3620fb5f8f61106c1ce1e5402eecee3fde401fc77d6d,0xd42f4d1f61a4f449a1a4ca64662994fea3dfef1d852a1a8961a6083c2f3329f4,1715622213,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,0xc5d563a36ae78145c45a50134d48a1215220f80a,41923275653168802773722021577656941405318779178082176346555928498667069501442,0,799.0,759.05,0.0,NO,2024-05-13 17:43:33+00:00,SELL,759.05,799.0,0.95,0.05,0.95
0x814fbf773c36d20d36dec45aad7cfe75bcef7141ab21d0923a146e45861026bb_0xaeb8670a37df0084a0fab30bc4b6b8341ffd895e88bf8f10c90ce472c0da2cfd,0x814fbf773c36d20d36dec45aad7cfe75bcef7141ab21d0923a146e45861026bb,1715659827,0xd42f6a1634a3707e27cbae14ca966068e5d1047d,0x3cf3e8d5427aed066a7a5926980600f6c3cf87b3,110024958657457359532038665777399264506271681375762791050970079862807455423716,0,496.07,25.29957,0.0,YES,2024-05-14 04:10:27+00:00,SELL,25.29957,496.07,0.051,0.051,0.949
0x72a11d4b614167243e07e56dcb5e5e3a7adb8155dfbd75ed112bf3843451cdc9_0xb69a856bcac04940ffdb6032084875db48b863ed0f4551c14da1ec8e1c3c53b7,0x72a11d4b614167243e07e56dcb5e5e3a7adb8155dfbd75ed112bf3843451cdc9,1715690399,0xaaf4acafbb7980ce93631d238eb10a5c4ca67883,0xc5d563a36ae78145c45a50134d48a1215220f80a,110024958657457359532038665777399264506271681375762791050970079862807455423716,0,4800.0,206.6,0.0,YES,2024-05-14 12:39:59+00:00,SELL,206.6,4800.0,0.043041666666666666,0.043041666666666666,0.956958
0x6aae953641ab2cc3c42a2a87d541e99a7c1c796ec189141fccbded685d5e7f29_0x7ed7a044ec20ea48fc56e713637d44532e9e5d5ae299aefb1b2da4305696a1ee,0x6aae953641ab2cc3c42a2a87d541e99a7c1c796ec189141fccbded685d5e7f29,1715690429,0xfe175c90c4152392978fa402ed871657881298e9,0x59ee6c6a56d7b00223f0c30f8002c4df762b684d,0,110024958657457359532038665777399264506271681375762791050970079862807455423716,8.4,200.0,0.0,YES,2024-05-14 12:40:29+00:00,BUY,8.4,200.0,0.042,0.042,0.958
