event_date,contract,source_market,target_market,lag_minutes,VECM_coefficient,p_value,is_significant,is_raw_stationary,is_firstdiff_stationary,is_cointegrated
3/18/2026,0bp,KAL,CME,30,-0.000709,0.00104,TRUE,FALSE,TRUE,TRUE
3/18/2026,0bp,KAL,CME,60,-0.000439,0.042372,TRUE,FALSE,TRUE,TRUE
3/18/2026,0bp,PM,KAL,1,-0.00081,0,TRUE,FALSE,TRUE,TRUE
3/18/2026,0bp,PM,KAL,5,-0.000566,0,TRUE,FALSE,TRUE,TRUE
3/18/2026,0bp,PM,KAL,30,-0.000346,5.10E-05,TRUE,FALSE,TRUE,TRUE
3/18/2026,0bp,PM,KAL,60,-0.000288,0.000734,TRUE,FALSE,TRUE,TRUE
3/18/2026,0bp,KAL,PM,1,-0.001522,0,TRUE,FALSE,TRUE,TRUE
3/18/2026,0bp,KAL,PM,5,-0.000959,0,TRUE,FALSE,TRUE,TRUE
3/18/2026,0bp,KAL,PM,30,-0.000662,0,TRUE,FALSE,TRUE,TRUE
3/18/2026,0bp,KAL,PM,60,-0.000611,0,TRUE,FALSE,TRUE,TRUE
4/29/2026,0bp,CME,PM,1,-0.000374,0,TRUE,FALSE,TRUE,TRUE
4/29/2026,0bp,CME,PM,5,-0.000248,5.00E-06,TRUE,FALSE,TRUE,TRUE
4/29/2026,0bp,CME,PM,30,-0.000167,0.002098,TRUE,FALSE,TRUE,TRUE
4/29/2026,0bp,CME,PM,60,-0.000142,0.009119,TRUE,FALSE,TRUE,TRUE
4/29/2026,0bp,PM,CME,1,-0.001355,0,TRUE,FALSE,TRUE,TRUE
4/29/2026,0bp,PM,CME,5,-0.00083,0,TRUE,FALSE,TRUE,TRUE
4/29/2026,0bp,PM,CME,30,-0.000389,0.000658,TRUE,FALSE,TRUE,TRUE
4/29/2026,0bp,PM,CME,60,-0.000215,0.060426,FALSE,FALSE,TRUE,TRUE
4/29/2026,0bp,CME,KAL,1,-0.000453,0,TRUE,FALSE,TRUE,TRUE
4/29/2026,0bp,CME,KAL,5,-0.000381,0,TRUE,FALSE,TRUE,TRUE
4/29/2026,0bp,CME,KAL,30,-0.000249,6.10E-05,TRUE,FALSE,TRUE,TRUE
4/29/2026,0bp,CME,KAL,60,-0.000219,0.000423,TRUE,FALSE,TRUE,TRUE
4/29/2026,0bp,KAL,CME,1,-0.001345,0,TRUE,FALSE,TRUE,TRUE
4/29/2026,0bp,KAL,CME,5,-0.000827,0,TRUE,FALSE,TRUE,TRUE
4/29/2026,0bp,KAL,CME,30,-0.000383,0.000751,TRUE,FALSE,TRUE,TRUE
4/29/2026,0bp,KAL,CME,60,-0.000231,0.041586,TRUE,FALSE,TRUE,TRUE
4/29/2026,0bp,PM,KAL,1,-0.002918,0,TRUE,FALSE,TRUE,TRUE
4/29/2026,0bp,PM,KAL,5,-0.00241,0,TRUE,FALSE,TRUE,TRUE
4/29/2026,0bp,PM,KAL,30,-0.001466,0,TRUE,FALSE,TRUE,TRUE
4/29/2026,0bp,PM,KAL,60,-0.001262,0,TRUE,FALSE,TRUE,TRUE
4/29/2026,0bp,KAL,PM,1,-0.002046,0,TRUE,FALSE,TRUE,TRUE
4/29/2026,0bp,KAL,PM,5,-0.001208,0,TRUE,FALSE,TRUE,TRUE
4/29/2026,0bp,KAL,PM,30,-0.000849,0,TRUE,FALSE,TRUE,TRUE
4/29/2026,0bp,KAL,PM,60,-0.000593,3.00E-05,TRUE,FALSE,TRUE,TRUE
