event_date,contract,source_market,target_market,lag_minutes,VECM_coefficient,p_value,is_significant,is_raw_stationary,is_firstdiff_stationary,is_cointegrated
4/29/2026,25bp_dec,CME,KAL,30,-0.000329,0.000216,TRUE,FALSE,TRUE,TRUE
4/29/2026,25bp_dec,CME,KAL,60,-0.000216,0.015076,TRUE,FALSE,TRUE,TRUE
4/29/2026,25bp_dec,KAL,CME,1,-0.001306,0,TRUE,FALSE,TRUE,TRUE
4/29/2026,25bp_dec,KAL,CME,5,-0.000792,0,TRUE,FALSE,TRUE,TRUE
4/29/2026,25bp_dec,KAL,CME,30,-0.00034,0.002426,TRUE,FALSE,TRUE,TRUE
4/29/2026,25bp_dec,KAL,CME,60,-0.00025,0.02602,TRUE,FALSE,TRUE,TRUE
4/29/2026,25bp_dec,PM,KAL,1,-0.002276,0,TRUE,FALSE,TRUE,TRUE
4/29/2026,25bp_dec,PM,KAL,5,-0.001872,0,TRUE,FALSE,TRUE,TRUE
4/29/2026,25bp_dec,PM,KAL,30,-0.000842,0,TRUE,FALSE,TRUE,TRUE
4/29/2026,25bp_dec,PM,KAL,60,-0.000601,1.80E-05,TRUE,FALSE,TRUE,TRUE
4/29/2026,25bp_dec,KAL,PM,1,-0.001546,0,TRUE,FALSE,TRUE,TRUE
4/29/2026,25bp_dec,KAL,PM,5,-0.00111,0,TRUE,FALSE,TRUE,TRUE
4/29/2026,25bp_dec,KAL,PM,30,-0.000529,4.30E-05,TRUE,FALSE,TRUE,TRUE
4/29/2026,25bp_dec,KAL,PM,60,-0.000466,0.00031,TRUE,FALSE,TRUE,TRUE
